1	1	151	0	-1	#DIV/0!	22.68333333	25.33333333	-2
1	2	151	1	-1	#DIV/0!	22.07166667	23.76666667	-2
1	3	151	2	-1	#DIV/0!	22.1	23.85	-2
1	4	151	3	-1	0.469230769	22.065	23.8	-2
1	5	151	4	-1	0.483333333	22.11166667	23.88333333	-2
1	6	151	5	-1	12.36206897	21.79666667	23.8	-2
1	7	151	6	-1	53.83666667	21.91	25.70833333	-2
1	8	151	7	-1	47.13666667	22.34666667	23.76666667	-2
1	9	151	8	-1	48.34666667	22.27	25.3	-2
1	10	151	9	-1	89.57	22.455	23.81666667	-2
1	11	151	10	-1	65.78333333	22.22166667	28.06666667	-2
1	12	151	11	-1	78.48	21.78333333	25.54166667	-2
1	13	151	12	-1	85.57666667	22.24	25.66666667	-2
1	14	151	13	-1	25.85666667	21.41	28.125	-2
1	15	151	14	-1	9.256666667	21.47333333	28.20833333	-2
1	16	151	15	-1	15.22333333	21.73166667	28.34166667	-2
1	17	151	16	-1	36.53666667	22.29833333	28.4	-2
1	18	151	17	-1	35.98333333	23.22333333	28.4	-2
1	19	151	18	-1	12.19	23.32166667	28.275	-2
1	20	151	19	-1	2.54	22.715	28.19166667	-2
1	21	151	20	-1	2.286666667	22.48166667	24.025	-2
1	22	151	21	-1	1.876666667	22.62	25.73333333	-2
1	23	151	22	-1	1.813333333	22.79166667	25.725	-2
1	24	151	23	-1	1.54137931	22.8	25.75	-2
1	25	151	0	1	0.83	22.87333333	25.74166667	-2
1	26	152	1	1	0.926666667	23.075	25.71666667	-1
1	27	152	2	1	0.796666667	23.27833333	25.75833333	-1
1	28	152	3	1	0.6	23.42166667	25.74166667	-1
1	29	152	4	1	1.445454545	23.21333333	25.06666667	-1
1	30	152	5	1	32.86129032	23.52166667	24.15	-1
1	31	152	6	1	99.36666667	23.70833333	23.5	-1
1	32	152	7	1	103.9766667	23.68666667	24.125	-1
1	33	152	8	1	256.7966667	24.66166667	28.95	-1
1	34	152	9	1	573.08	24.81833333	29.00833333	-1
1	35	152	10	1	369.45	25.29333333	29.01666667	-1
1	36	152	11	1	371.6666667	24.895	29.075	-1
1	37	152	12	1	368.4766667	24.38	29.08333333	-1
1	38	152	13	1	376.7566667	24.35833333	25.79166667	-1
1	39	152	14	1	194.5566667	25.05	26.63333333	-1
1	40	152	15	1	470.2733333	25.49666667	28.11666667	-1
1	41	152	16	1	201.7733333	23.98833333	25.05	-1
1	42	152	17	1	50.88	23.55666667	25.05833333	-1
1	43	152	18	1	3.7	23.07666667	25.06666667	-1
1	44	152	19	1	#DIV/0!	22.13666667	25.04166667	-1
1	45	152	20	1	#DIV/0!	21.465	24.05	-1
1	46	152	21	1	#DIV/0!	20.57	22.00833333	-1
1	47	152	22	1	#DIV/0!	20.64333333	25.44166667	-1
1	48	152	23	1	#DIV/0!	20.44166667	24.07692308	-1
1	49	152	0	1	#DIV/0!	20.24333333	19.77272727	-1
1	50	153	1	1	#DIV/0!	20.11333333	23.81666667	-1
1	51	153	2	1	#DIV/0!	20.09166667	20.78333333	-1
1	52	153	3	1	#DIV/0!	20.08666667	21.98333333	-1
1	53	153	4	1	0.85	20.08333333	20.725	-1
1	54	153	5	1	12.33333333	20.14666667	19.16666667	-1
1	55	153	6	1	57.93666667	20.51166667	20.68333333	-1
1	56	153	7	1	161.0466667	21.02333333	22.04166667	-1
1	57	153	8	1	265.78	22.08166667	20.35833342	-1
1	58	153	9	1	166.1866667	22.42333333	23.78333333	-1
1	59	153	10	1	87.32666667	22.22666667	22.23333333	-1
1	60	153	11	1	231.3666667	22.97166667	20.40833333	-1
1	61	153	12	1	323.9666667	23.03666667	23.8	-1
1	62	153	13	1	318.0066667	22.35166667	23.75	-1
1	63	153	14	1	161.02	22.555	18.86666667	-1
1	64	153	15	1	109.6266667	22.21333333	23.70833333	-1
1	65	153	16	1	35.15517241	21.06833333	22.275	-1
1	66	153	17	1	14.62	20.27833333	23.70833333	-1
1	67	153	18	1	2.852380952	19.955	22.06666667	-1
1	68	153	19	1	#DIV/0!	20.21833333	23.7	-1
1	69	153	20	1	#DIV/0!	20.35333333	20.675	-1
1	70	153	21	1	#DIV/0!	20.37666667	20.7	-1
1	71	153	22	1	#DIV/0!	20.39166667	20.63333333	-1
1	72	153	23	1	#DIV/0!	20.145	22.125	-1
1	73	153	0	1	#DIV/0!	19.915	18.95833333	-1
1	74	154	1	1	#DIV/0!	19.84333333	19.16666667	-1
1	75	154	2	1	#DIV/0!	19.74166667	20.61666667	-1
1	76	154	3	1	#DIV/0!	19.59	22.09166667	-1
1	77	154	4	1	3.4	19.75	20.625	-1
1	78	154	5	1	32	20.21333333	19.05833333	-1
1	79	154	6	1	103.0166667	21.10833333	20.46666667	-1
1	80	154	7	1	192.9533333	21.66666667	18.89166667	-1
1	81	154	8	1	385.84	22.795	20.40000008	-1
1	82	154	9	1	247.7366667	23.085	22.01666683	-1
1	83	154	10	1	95.17666667	22.36166667	18.96666692	-1
1	84	154	11	1	114.5233333	22.36833333	23.475	-1
1	85	154	12	1	202.5	22.72166667	20.32500025	-1
1	86	154	13	1	179.0733333	23.91833333	25.03333333	-1
1	87	154	14	1	218.7133333	23.78166667	22.13333333	-1
1	88	154	15	1	222.9833333	23.93	20.29166675	-1
1	89	154	16	1	183.9266667	24.53666667	25.11666667	-1
1	90	154	17	1	38.12	23.89166667	22.06666675	-1
1	91	154	18	1	2.966666667	23.48833333	20.39166675	-1
1	92	154	19	1	#DIV/0!	22.68	20.44166675	-1
1	93	154	20	1	#DIV/0!	22.02666667	23.54166675	-1
1	94	154	21	1	#DIV/0!	21.48166667	20.525	-1
1	95	154	22	1	#DIV/0!	21.44666667	19.05833333	-1
1	96	154	23	1	#DIV/0!	20.56333333	21.10769231	-1
1	97	154	0	1	#DIV/0!	20.16666667	23.15454545	-1
1	98	155	1	1	0.2	20.49	18.91666667	0
1	99	155	2	1	0.1	20.895	20.48333333	0
1	100	155	3	1	0.1	20.80833333	20.53333333	0
1	101	155	4	1	2.266666667	20.27166667	20.51666667	0
1	102	155	5	1	15.24333333	20.39	20.50833333	0
1	103	155	6	1	68.74333333	20.67	18.98333333	0
1	104	155	7	1	96.16333333	21.08166667	20.48333333	0
1	105	155	8	1	132.7333333	21.525	20.44166675	0
1	106	155	9	1	366.6033333	22.37	20.45833333	0
1	107	155	10	1	588.5266667	24.26333333	23.41666667	0
1	108	155	11	1	864.3066667	25.09666667	23.44166667	0
1	109	155	12	1	530.17	26.195	25.23333333	0
1	110	155	13	1	514.2433333	26.63833333	24.82500008	0
1	111	155	14	1	409.3133333	25.79	25.3	0
1	112	155	15	1	299.2866667	26.35	23.525	0
1	113	155	16	1	277.1533333	27.3	25.09166667	0
1	114	155	17	1	78.55666667	25.74166667	23.70833333	0
1	115	155	18	1	16.73333333	23.50666667	23.54166667	0
1	116	155	19	1	#DIV/0!	22.68333333	25.075	0
1	117	155	20	1	#DIV/0!	22.17833333	19.20833333	0
1	118	155	21	1	#DIV/0!	21.605	23.625	0
1	119	155	22	1	#DIV/0!	21.27333333	20.71666667	0
1	120	155	23	1	#DIV/0!	21.03166667	25.44615385	0
1	121	155	0	1	#DIV/0!	20.81833333	19.72727273	0
1	122	156	1	1	#DIV/0!	20.53333333	22.05	0
1	123	156	2	1	#DIV/0!	20.52	22.175	0
1	124	156	3	1	#DIV/0!	20.345	20.63333333	0
1	125	156	4	1	6.622222222	19.99666667	19.15833333	0
1	126	156	5	1	43.28333333	20.40666667	22.15833333	0
1	127	156	6	1	107.24	22.17333333	20.55	0
1	128	156	7	1	196.9966667	23.98166667	21.91666667	0
1	129	156	8	1	361.18	25.56	23.71666675	0
1	130	156	9	1	490.57	26.17333333	23.475	0
1	131	156	10	1	748.1733333	27.61833333	23.875	0
1	132	156	11	1	787.0846154	28.09666667	23.49166667	0
1	133	156	12	1	514.7580645	28.53	28.78333333	0
1	134	156	13	1	836.8733333	28.13833333	28.80833333	0
1	135	156	14	1	722.3933333	28.505	25.15	0
1	136	156	15	1	439.9633333	28.42166667	28.09166667	0
1	137	156	16	1	264.06	27.66610169	28.15	0
1	138	156	17	1	65.40333333	25.46333333	28.19166667	0
1	139	156	18	1	12.3	23.47	23.61666667	0
1	140	156	19	1	#DIV/0!	22.625	27.31666667	0
1	141	156	20	1	#DIV/0!	22.51166667	27.28333333	0
1	142	156	21	1	#DIV/0!	22.355	25.2	0
1	143	156	22	1	#DIV/0!	22.07333333	24	0
1	144	156	23	1	#DIV/0!	22.00333333	25.63333333	0
1	145	156	0	-1	#DIV/0!	21.90333333	21.975	0
1	146	157	1	-1	#DIV/0!	21.72666667	22.49166667	0
1	147	157	2	-1	#DIV/0!	21.545	25.08333333	0
1	148	157	3	-1	#DIV/0!	21.52166667	25.675	0
1	149	157	4	-1	2.95	21.39833333	23.74166667	0
1	150	157	5	-1	40.33333333	21.54833333	22.45	0
1	151	157	6	-1	109.8966667	22.50333333	23.55833333	0
1	152	157	7	-1	284.9733333	24.5	23.76666667	0
1	153	157	8	-1	384.6733333	25	#DIV/0!	0
1	154	157	9	-1	572.2066667	26	#DIV/0!	0
1	155	157	10	-1	721.5419355	29.63877551	0.3	0
1	156	157	11	-1	812.2466667	30.55833333	0.3	0
1	157	157	12	-1	667.7066667	30.6	0.3	0
1	158	157	13	-1	395.38	30.12333333	0.3	0
1	159	157	14	-1	229.7466667	30.70166667	0.3	0
1	160	157	15	-1	201.28	29.865	0.3	0
1	161	157	16	-1	100.3633333	28.61666667	0.3	0
1	162	157	17	-1	73.92666667	27.55833333	0.3	0
1	163	157	18	-1	17.08636364	26.37666667	0.3	0
1	164	157	19	-1	#DIV/0!	25.28666667	0.3	0
1	165	157	20	-1	#DIV/0!	24.60333333	0.3	0
1	166	157	21	-1	#DIV/0!	24.02833333	0.3	0
1	167	157	22	-1	#DIV/0!	23.44833333	0.3	0
1	168	157	23	-1	#DIV/0!	23.08666667	0.3	0
1	169	157	0	-1	#DIV/0!	22.9	0.3	0
1	170	158	1	-1	#DIV/0!	22.84166667	0.3	0
1	171	158	2	-1	#DIV/0!	22.82166667	0.3	0
1	172	158	3	-1	#DIV/0!	22.57166667	0.3	0
1	173	158	4	-1	0.775	22.40833333	0.3	0
1	174	158	5	-1	17.60333333	22.51166667	0.3	0
1	175	158	6	-1	35.01	23.25	0.3	0
1	176	158	7	-1	137.8033333	24.13666667	0.3	0
1	177	158	8	-1	244.2033333	25.425	0.3	0
1	178	158	9	-1	311.7066667	25.65833333	0.3	0
1	179	158	10	-1	249.9033333	26.35833333	0.3	0
1	180	158	11	-1	338.55	27.24833333	0.3	0
1	181	158	12	-1	559.9066667	27.83833333	0.3	0
1	182	158	13	-1	334.0233333	27.63	0.3	0
1	183	158	14	-1	278.75	27.24	0.3	0
1	184	158	15	-1	267.1233333	27.03166667	0.3	0
1	185	158	16	-1	147.32	25.745	0.3	0
1	186	158	17	-1	59.67666667	24.50166667	0.3	0
1	187	158	18	-1	16.20454545	23.605	0.3	0
1	188	158	19	-1	#DIV/0!	22.745	0.3	0
1	189	158	20	-1	#DIV/0!	22.46833333	0.3	0
1	190	158	21	-1	#DIV/0!	22.16333333	0.3	0
1	191	158	22	-1	#DIV/0!	21.99833333	0.3	0
1	192	158	23	-1	#DIV/0!	21.65	0.3	0
1	193	158	0	1	#DIV/0!	21.39166667	0.3	0
1	194	159	1	1	#DIV/0!	21.20833333	0.3	0
1	195	159	2	1	#DIV/0!	21.10166667	0.3	0
1	196	159	3	1	#DIV/0!	20.93166667	0.3	0
1	197	159	4	1	2.9	20.81666667	0.3	0
1	198	159	5	1	32.93333333	21.135	0.3	0
1	199	159	6	1	111.46	22.11166667	0.3	0
1	200	159	7	1	209.26	22.86166667	0.3	0
1	201	159	8	1	253.9466667	23.67166667	0.3	0
1	202	159	9	1	306.1	25.07666667	0.3	0
1	203	159	10	1	327.6107143	26.01	0.3	0
1	204	159	11	1	548.73	27.02333333	36.775	0
1	205	159	12	1	502.0966667	27.39166667	23.29166667	0
1	206	159	13	1	499.7633333	27.17	28.40833333	0
1	207	159	14	1	355.69	26.60666667	23.41666667	0
1	208	159	15	1	284.44	25.94166667	27.73333333	0
1	209	159	16	1	131.8433333	25.00166667	23.63333333	0
1	210	159	17	1	60.26	23.94666667	28.575	0
1	211	159	18	1	11.96190476	23.395	23.46666667	0
1	212	159	19	1	#DIV/0!	22.75666667	23.575	0
1	213	159	20	1	#DIV/0!	22.21333333	25.18333333	0
1	214	159	21	1	#DIV/0!	21.91666667	23.68333333	0
1	215	159	22	1	#DIV/0!	21.93333333	23.46666667	0
1	216	159	23	1	#DIV/0!	21.78	20.68333333	0
1	217	159	0	1	#DIV/0!	21.495	24.84166667	0
1	218	160	1	1	#DIV/0!	21.39	23.48333333	-1
1	219	160	2	1	#DIV/0!	21.39666667	22.18333333	-1
1	220	160	3	1	0.255555556	21.395	20.2	-1
1	221	160	4	1	0.1	21.55333333	23.525	-1
1	222	160	5	1	6.806666667	21.77166667	23.58333333	-1
1	223	160	6	1	21.06	21.90833333	15.84166667	-1
1	224	160	7	1	58.07333333	22.24166667	5.6	-1
1	225	160	8	1	131.0690476	23.12666667	5.566666667	-1
1	226	160	9	1	313.3675676	24.12	5.591666667	-1
1	227	160	10	1	468.6533333	26.1	5.591666667	-1
1	228	160	11	1	890.83	27.42333333	5.591666667	-1
1	229	160	12	1	782.58	27.58	7.45	-1
1	230	160	13	1	732.85	27.70166667	45.175	-1
1	231	160	14	1	640.31	27.53333333	34.525	-1
1	232	160	15	1	527.0433333	27.44833333	32.98333333	-1
1	233	160	16	1	304.8266667	26.47666667	32.96666667	-1
1	234	160	17	1	77.24333333	24.87	31.24166667	-1
1	235	160	18	1	18.08888889	23.66	28.89166667	-1
1	236	160	19	1	#DIV/0!	22.94666667	28.9	-1
1	237	160	20	1	#DIV/0!	22.48833333	28.9	-1
1	238	160	21	1	#DIV/0!	22.42	28.91666667	-1
1	239	160	22	1	#DIV/0!	22.005	28.9	-1
1	240	160	23	1	#DIV/0!	21.69166667	28.91666667	-1
1	241	160	0	1	#DIV/0!	21.93333333	28.91666667	-1
1	242	161	1	1	#DIV/0!	22.445	28.90833333	0
1	243	161	2	1	0.36	21.98	28.9	0
1	244	161	3	1	#DIV/0!	22.06833333	25.11666667	0
1	245	161	4	1	2.5	21.21333333	24.8	0
1	246	161	5	1	36.74	21.39666667	25.06666667	0
1	247	161	6	1	96.11666667	22.58666667	25.05	0
1	248	161	7	1	270.7766667	23.76666667	25	0
1	249	161	8	1	288.65	24.34166667	28.11666667	0
1	250	161	9	1	414.6466667	25.06833333	28.10833333	0
1	251	161	10	1	567.7966667	26.56833333	27.54166667	0
1	252	161	11	1	596.83	26.76833333	26.83333333	0
1	253	161	12	1	759.9633333	27.68666667	26.80833333	0
1	254	161	13	1	705.13	27.8	26.81666667	0
1	255	161	14	1	580.7733333	28.33833333	26.825	0
1	256	161	15	1	498.6333333	27.90333333	26.825	0
1	257	161	16	1	274.5466667	27.81	26.84166667	0
1	258	161	17	1	68.94333333	26.985	26.825	0
1	259	161	18	1	17.45	25.40666667	26.89166667	0
1	260	161	19	1	#DIV/0!	23.885	26.825	0
1	261	161	20	1	#DIV/0!	22.945	26.84166667	0
1	262	161	21	1	#DIV/0!	22.37166667	26.85833333	0
1	263	161	22	1	#DIV/0!	22.18833333	24.45	0
1	264	161	23	1	#DIV/0!	21.83333333	22.89166667	0
1	265	161	0	1	#DIV/0!	21.32166667	22.86666667	0
1	266	162	1	1	#DIV/0!	21.16	24.45	0
