151.00 	21.41	23.32166667	22.3118	-2	-1	25.88866667	1.818637247	25.16303136
152.00 	20.24333333	25.49666667	23.29083333	-1	1	25.63748543	2.358651024	145.0208289
153.00 	19.915	23.03666667	21.02576389	-1	1	21.70625	1.642767505	81.34561349
154.00 	19.59	24.53666667	21.96486111	-1	1	21.20675996	1.822005896	92.79793765
155.00 	20.27166667	27.3	22.87388889	0	1	22.21694834	2.309029755	177.6483256
156.00 	19.99666667	28.53	24.12796257	0	1	24.39166667	2.85508805	233.3800864
157.00 	21.39833333	30.70166667	25.54731009	0	-1	7.784848485	11.23311008	192.438839
158.00 	21.39166667	27.83833333	24.21833333	0	-1	0.3	0	125.1158354
159.00 	20.81666667	27.39166667	23.47902778	0	1	14.98888889	13.02261357	151.8006857
160.00 	21.39	27.70166667	23.79923611	-1	1	22.64340278	11.32681584	207.3758827
161.00 	21.21333333	28.33833333	24.36159722	0	1	26.33368056	1.615953973	215.988181
162.00 	21.16	29.105	24.82770833	0	1	23.42847222	2.347791537	232.0758543
163.00 	21.195	33.05833333	27.37618056	0	1	22.46520736	3.088276617	211.7761916
164.00 	24.06833333	34.96	29.06951389	0	-1	20.75381944	3.784916335	201.6002768
165.00 	23.88	29.82666667	26.54680556	-2	-1	20.29201389	2.874093513	128.4196178
166.00 	22.45666667	24.845	23.53069444	-2	1	22.39826389	3.656923798	34.79588155
167.00 	21.395	23.72333333	22.68673611	-2	1	21.14569444	3.297677851	40.29410571
168.00 	20.94666667	25.47166667	22.55513889	-1	1	18.90894002	2.07282779	74.95262173
169.00 	20.945	27.67666667	24.22152778	-2	1	20.91006944	3.981229342	132.4243059
170.00 	22.825	25.47166667	23.89194444	-2	1	19.3661859	2.047270135	42.74075011
171.00 	20.85833333	23.49	22.27826389	-2	-1	18.99479167	2.223507224	26.31902311
172.00 	20.56833333	26.03	22.71527778	-1	-1	19.06319444	2.638947781	91.26463889
173.00 	21.17833333	26.34833333	23.15041667	-2	1	21.71006944	3.373543682	76.36287576
174.00 	21.42666667	29.89333333	25.37222222	-1	1	25.00988005	2.420393926	221.0202789
175.00 	19.91166667	24.435	22.24173611	-2	1	22.91319446	1.614629515	37.90605741
176.00 	20.69166667	22.66666667	21.89576742	-2	1	20.88873106	2.170082287	21.6257136
177.00 	20.45666667	23.36333333	22.00994194	-2	1	19.54284723	2.75952144	42.62476103
178.00 	20.605	30.80166667	25.13763889	-1	-1	20.21805558	2.649966554	142.1972375
179.00 	22.22333333	31.94	26.50145833	-1	-1	20.22516521	1.750544147	132.0773522
180.00 	22.25666667	28.86166667	24.36631944	-2	1	21.56901953	2.384799616	130.9188946
181.00 	20.68333333	23.46	22.45895833	-2	1	20.92504371	2.859358844	132.0773522
182.00 	22.695	26.5	24.70777778	-2	1	21.33993057	2.773510582	132.0773522
183.00 	23.17833333	30.805	26.08201389	0	1	22.57048611	2.452158148	132.0773522
184.00 	21.67166667	26.9	24.23375	-2	1	22.27578914	2.122978155	132.0773522
185.00 	23.03833333	28.28333333	25.95743056	-2	-1	20.50833333	2.234784841	132.0773522
186.00 	22.59166667	27.72	25.40534722	-1	-1	20.99513889	1.988992834	132.0773522
187.00 	23.03166667	30.26166667	26.01215278	0	1	22.74930556	3.245880813	132.0773522
188.00 	23.24666667	30.66666667	26.1228637	-2	1	25.67534722	2.508787069	132.0773522
189.00 	24.33	30.52666667	27.83086982	0	1	25.38020833	2.487158823	132.0773522
190.00 	25.34666667	34.90333333	30.09131944	-2	1	26.43520833	2.157795625	132.0773522
191.00 	26.93	34.49333333	29.30583333	-2	1	27.25243056	1.528871658	132.0773522
192.00 	24.84166667	36.46333333	28.94305556	-2	-1	28.05520833	0.096145914	132.0773522
193.00 	23.32333333	26.87333333	24.83125	-2	-1	26.01493056	2.760502539	132.0773522
194.00 	23.98333333	31.085	27.27340278	-2	1	27.00423223	1.960316586	132.0773522
195.00 	20.86	25.23666667	23.32541667	-2	1	26.93458625	2.026570374	132.0773522
196.00 	23.97666667	32.35166667	28.16854167	-2	1	27.66404672	0.967779261	132.0773522
197.00 	26.90666667	34.15	30.03180556	0	1	28.18168949	0.151928942	132.0773522
198.00 	27.72833333	33.65	30.18284722	0	1	28.29895833	0.132886763	132.0773522
199.00 	27.86333333	34.46666667	30.36090278	0	-1	28.26975524	0.093298372	132.0773522
200.00 	26.785	37.205	31.22479167	0	-1	28.32385635	0.089628532	132.0773522
201.00 	27.17833333	35.535	30.93679967	0	1	31.52919823	5.72262912	132.0773522
202.00 	27.50833333	36.10166667	30.97826389	0	1	32.38880633	4.757217285	309.1454849
203.00 	28.065	34.99833333	31.44041667	-2	1	36.42847222	4.014710207	273.4265269
204.00 	28.98666667	33.45666667	30.68520833	-2	1	39.85520833	4.920239314	160.0260211
205.00 	27.94833333	32.14833333	29.758125	-2	1	37.78923854	4.642513851	83.4187373
206.00 	26.46	33.55	28.92506944	-2	-1	29.78784479	1.512843015	148.3214172
207.00 	23.58	31.86	27.57145833	-2	-1	31.70833333	2.666841027	161.5735273
208.00 	24.54666667	33.085	28.63673611	-2	1	33.29583333	3.092545971	154.5664394
209.00 	27.08333333	34.55166667	30.57652778	0	1	34.96810655	4.210022839	243.6827817
210.00 	27.65333333	35.35666667	30.96618056	0	1	36.44236111	4.138478504	284.9735049
211.00 	27.605	33.41833333	30.20506944	-2	1	37.68213384	3.862324559	202.6525924
212.00 	25.6	27.28166667	26.23416667	-2	1	33.32868833	2.664758002	35.30725554
213.00 	25.06666667	29.425	26.91923611	-2	-1	30.87710276	0.676261244	69.71304101
