0.367908788	0.161843409	0.210028426	0.646910173	0.121110985	0	0
0.27057842	0.291179386	0.287095751	0.64056003	0.157072857	0.5	1
0.243186874	0.144895937	0.108794525	0.541173992	0.109399052	0.5	1
0.216073415	0.234093162	0.182718168	0.528546324	0.121335318	0.5	1
0.272942158	0.398414272	0.254274812	0.554085018	0.15376836	1	1
0.25	0.471555996	0.352992702	0.609064335	0.190132763	1	1
0.366935484	0.600693756	0.464720581	0.189225359	0.748061784	1	0
0.36637931	0.430426165	0.360106488	0	0	1	0
0.318409344	0.403865213	0.301909999	0.371351574	0.867232624	1	1
0.366240267	0.422299306	0.327116087	0.564866265	0.754302059	0.5	1
0.351501669	0.460158573	0.371383902	0.658160623	0.107613422	1	1
0.34705228	0.505748266	0.408075132	0.5847137	0.156349676	1	1
0.349972191	0.740832507	0.608685194	0.560361285	0.205661807	1	1
0.589682981	0.853914767	0.741980627	0.51709548	0.252054083	1	0
0.573971079	0.548662042	0.54339864	0.505420518	0.19139842	0	0
0.455228031	0.252428147	0.305977084	0.558668879	0.243530502	0	1
0.366657397	0.185728444	0.239542562	0.527002519	0.219606748	0	1
0.329254727	0.289692765	0.229183522	0.47045486	0.138038641	0.5	1
0.329115684	0.420812686	0.360357947	0.521045655	0.265127422	0	1
0.485956618	0.289692765	0.334413881	0.482014549	0.136336646	0	1
0.321885428	0.17185332	0.207388538	0.472625286	0.148073042	0	0
0.29769188	0.322893954	0.241789299	0.474354585	0.17573904	0.5	0
0.348581758	0.341823588	0.276042464	0.541270552	0.224658985	0	1
0.369299221	0.552626363	0.450938053	0.624693462	0.161184586	0.5	1
0.242908788	0.228047572	0.204513152	0.571686901	0.10752522	0	1
0.30798109	0.122893954	0.177279267	0.520506197	0.144515242	0	1
0.288375973	0.16432111	0.186266831	0.486480745	0.183768566	0	1
0.300750834	0.606640238	0.432472175	0.503550769	0.176472828	0.5	0
0.435761958	0.674331021	0.539829008	0.503730509	0.116576368	0.5	0
0.438542825	0.491278494	0.371755625	0.537704652	0.158814206	0	1
0.307285873	0.170069376	0.221612402	0.521424221	0.190417174	0	1
0.475111235	0.350842418	0.398634465	0.531913026	0.184700164	0	1
0.515433815	0.606838454	0.506811274	0.56302285	0.163299904	1	1
0.389738598	0.374628345	0.361320053	0.55557258	0.141378373	0	1
0.503754171	0.456888008	0.497004351	0.510889316	0.148824068	0	0
0.466490545	0.423389495	0.45354558	0.523196306	0.132455706	0.5	0
0.503197998	0.574529237	0.501311963	0.567543606	0.216157357	1	1
0.521134594	0.598612488	0.51002688	0.641517218	0.167071071	0	1
0.611512792	0.590287413	0.644477322	0.634055776	0.165630752	1	1
0.696329255	0.850545094	0.822414886	0.660727359	0.14369702	0	1
0.828420467	0.826164519	0.760583168	0.681387653	0.101814231	0	1
0.65419911	0.943310208	0.732026108	0.701682775	0.006402776	0	0
0.52753059	0.373042616	0.408353924	0.650102266	0.183833902	0	0
0.582591769	0.623488603	0.600594757	0.675112921	0.13054603	0	1
0.322024472	0.275718533	0.289818074	0.673352192	0.134958158	0	1
0.582035595	0.698810704	0.671058098	0.691793771	0.064448641	0	1
0.82647386	0.805748266	0.817730085	0.70488036	0.010117611	1	1
0.895022247	0.776015857	0.829619749	0.707845048	0.008849509	1	1
0.906284761	0.824578791	0.843635887	0.707106761	0.006213145	1	0
0.816323693	0.98741328	0.911639298	0.708474498	0.005968755	1	0
0.849137931	0.888107037	0.888969209	0.789509133	0.381094827	1	1
0.876668521	0.921803766	0.89223318	0.811240989	0.316803843	1	1
0.92310901	0.856194252	0.928612818	0.91336827	0.267357059	0	1
1	0.764519326	0.869164498	1	0.327660191	0	1
0.913375973	0.686719524	0.796186561	0.947769968	0.309165242	0	1
0.789210234	0.770069376	0.730610281	0.745485766	0.100746813	0	0
0.54894327	0.669573835	0.624057027	0.794037869	0.177596573	0	0
0.629588432	0.742418236	0.707913323	0.834171648	0.205946122	0	1
0.841212458	0.8296333	0.860609407	0.876448589	0.280363779	1	1
