21.41	23.32166667	22.3118	25.88866667	1.818637247	-2	-1
20.24333333	25.49666667	23.29083333	25.63748543	2.358651024	-1	1
19.915	23.03666667	21.02576389	21.70625	1.642767505	-1	1
19.59	24.53666667	21.96486111	21.20675996	1.822005896	-1	1
20.27166667	27.3	22.87388889	22.21694834	2.309029755	0	1
19.99666667	28.53	24.12796257	24.39166667	2.85508805	0	1
21.39833333	30.70166667	25.54731009	7.784848485	11.23311008	0	-1
21.39166667	27.83833333	24.21833333	0.3	0	0	-1
20.81666667	27.39166667	23.47902778	14.98888889	13.02261357	0	1
21.39	27.70166667	23.79923611	22.64340278	11.32681584	-1	1
21.21333333	28.33833333	24.36159722	26.33368056	1.615953973	0	1
21.16	29.105	24.82770833	23.42847222	2.347791537	0	1
21.195	33.05833333	27.37618056	22.46520736	3.088276617	0	1
24.06833333	34.96	29.06951389	20.75381944	3.784916335	0	-1
23.88	29.82666667	26.54680556	20.29201389	2.874093513	-2	-1
22.45666667	24.845	23.53069444	22.39826389	3.656923798	-2	1
21.395	23.72333333	22.68673611	21.14569444	3.297677851	-2	1
20.94666667	25.47166667	22.55513889	18.90894002	2.07282779	-1	1
20.945	27.67666667	24.22152778	20.91006944	3.981229342	-2	1
22.825	25.47166667	23.89194444	19.3661859	2.047270135	-2	1
20.85833333	23.49	22.27826389	18.99479167	2.223507224	-2	-1
20.56833333	26.03	22.71527778	19.06319444	2.638947781	-1	-1
21.17833333	26.34833333	23.15041667	21.71006944	3.373543682	-2	1
21.42666667	29.89333333	25.37222222	25.00988005	2.420393926	-1	1
19.91166667	24.435	22.24173611	22.91319446	1.614629515	-2	1
20.69166667	22.66666667	21.89576742	20.88873106	2.170082287	-2	1
20.45666667	23.36333333	22.00994194	19.54284723	2.75952144	-2	1
20.605	30.80166667	25.13763889	20.21805558	2.649966554	-1	-1
22.22333333	31.94	26.50145833	20.22516521	1.750544147	-1	-1
22.25666667	28.86166667	24.36631944	21.56901953	2.384799616	-2	1
20.68333333	23.46	22.45895833	20.92504371	2.859358844	-2	1
22.695	26.5	24.70777778	21.33993057	2.773510582	-2	1
23.17833333	30.805	26.08201389	22.57048611	2.452158148	0	1
21.67166667	26.9	24.23375	22.27578914	2.122978155	-2	1
23.03833333	28.28333333	25.95743056	20.50833333	2.234784841	-2	-1
22.59166667	27.72	25.40534722	20.99513889	1.988992834	-1	-1
23.03166667	30.26166667	26.01215278	22.74930556	3.245880813	0	1
23.24666667	30.66666667	26.1228637	25.67534722	2.508787069	-2	1
24.33	30.52666667	27.83086982	25.38020833	2.487158823	0	1
25.34666667	34.90333333	30.09131944	26.43520833	2.157795625	-2	1
26.93	34.49333333	29.30583333	27.25243056	1.528871658	-2	1
24.84166667	36.46333333	28.94305556	28.05520833	0.096145914	-2	-1
23.32333333	26.87333333	24.83125	26.01493056	2.760502539	-2	-1
23.98333333	31.085	27.27340278	27.00423223	1.960316586	-2	1
20.86	25.23666667	23.32541667	26.93458625	2.026570374	-2	1
23.97666667	32.35166667	28.16854167	27.66404672	0.967779261	-2	1
26.90666667	34.15	30.03180556	28.18168949	0.151928942	0	1
27.72833333	33.65	30.18284722	28.29895833	0.132886763	0	1
27.86333333	34.46666667	30.36090278	28.26975524	0.093298372	0	-1
26.785	37.205	31.22479167	28.32385635	0.089628532	0	-1
27.17833333	35.535	30.93679967	31.52919823	5.72262912	0	1
27.50833333	36.10166667	30.97826389	32.38880633	4.757217285	0	1
28.065	34.99833333	31.44041667	36.42847222	4.014710207	-2	1
28.98666667	33.45666667	30.68520833	39.85520833	4.920239314	-2	1
27.94833333	32.14833333	29.758125	37.78923854	4.642513851	-2	1
26.46	33.55	28.92506944	29.78784479	1.512843015	-2	-1
23.58	31.86	27.57145833	31.70833333	2.666841027	-2	-1
24.54666667	33.085	28.63673611	33.29583333	3.092545971	-2	1
27.08333333	34.55166667	30.57652778	34.96810655	4.210022839	0	1
27.65333333	35.35666667	30.96618056	36.44236111	4.138478504	0	1
27.605	33.41833333	30.20506944	37.68213384	3.862324559	-2	1
25.6	27.28166667	26.23416667	33.32868833	2.664758002	-2	1
25.06666667	29.425	26.91923611	30.87710276	0.676261244	-2	-1
26.85833333	35.435	30.50833333	31.09428662	0.999101509	-2	-1
27.90333333	37.41666667	32.34729167	35.69732906	4.429736276	0	1
27.915	36.97833333	31.780625	37.4084426	5.001582347	0	1
27.90333333	35.40175439	31.11680921	38.12449009	4.561647643	0	1
27.525	34.69833333	30.27254944	34.6478681	4.073382106	0	1
26.28166667	30.18333333	28.45368056	31.53796447	2.084834778	-2	1
24.98	26.40666667	25.82027778	29.01739268	1.904623913	-2	-1
24.98166667	29.07666667	26.25631944	22.1149586	11.11405474	-2	-1
24.07833333	30.53166667	27.18166667	16.72170588	14.09311699	-1	1
24.52333333	27.855	26.00743056	18.15347222	14.40504347	-2	1
25.64	31.75666667	28.04722222	18.68854167	14.74715006	-2	1
23.88	29.23833333	25.86777778	18.90180861	15.01628653	-2	1
23.79166667	27.52	25.47701389	17.92957702	14.20741139	0	1
24.29666667	29.18666667	26.33638889	14.43645833	13.50316048	-2	-1
21.97666667	24.43833333	22.98055556	14.37048611	13.6778829	-2	-1
22.66166667	25.65	23.49520833	16.56666667	13.27180505	-2	1
21.69	23.45666667	22.67683498	15.89722222	12.69840338	-2	1
21.80166667	33.395	23.69173611	15.21698232	12.28779468	-1	1
21.01666667	37.39	29.63484463	15.02326389	12.13502834	0	1
26.39333333	31.29833333	28.23986111	16.86215278	13.41349926	-1	1
25.94	32.95666667	28.58097222	14.121875	13.51241508	-1	-1
25.22	34.825	30.15597222	14.984375	14.15218512	-2	-1
24.65833333	30.52	27.05208333	18.08400107	14.41638034	0	1
22.13666667	30.74	26.90604167	17.84624369	14.18457103	-2	1
21.04333333	24.50833333	23.57069444	16.40381944	13.2514378	-2	1
22.83333333	30.085	25.82131944	17.25520833	13.72933313	-2	1
23.61333333	32.515	27.04020833	16.91642628	13.53876155	-2	1
24.17333333	30.14666667	26.50506944	12.95277778	12.16818451	-1	-1
23.96	34.41333333	26.84159722	13.53680556	12.63761851	-2	-1
24.46333333	29.79	26.85685852	17.50841346	13.65302153	-1	1
23.38333333	33.01333333	27.80477401	17.56458333	13.69694998	-2	1
22	27	24.41666667	16.90486111	13.24002175	-2	1
21	29	24.79166667	14.64965278	11.62827105	0	1
23	30	26.625	16.16493056	12.80536878	-2	1
24.18166667	30	26.88256944	10.40138889	9.710722219	0	-1
23.46166667	31.33833333	26.65544492	10.45243056	9.734272736	0	-1
23.845	31.35833333	26.81262476	13.12986111	10.32846774	0	-1
24.91833333	31.23333333	27.04590278	17.1046131	13.37802593	-2	1
23.82	28.40666667	25.69201389	16.59679002	13.06333938	-2	1
23.27666667	28.37666667	25.48236111	15.46872329	12.12039922	-2	1
23.985	26.77	25.12395833	15.29340278	12.16893467	-2	1
22.565	23.85333333	23.24333333	10.37534722	9.743733425	-2	-1
23.245	27.76666667	24.94144539	10.03055556	9.329651081	-1	-1
22.92166667	28.32	25.06583333	14.10277778	11.08659009	0	1
22.41333333	28.50166667	25.05506944	15.10753968	11.89737372	-1	1
23.84333333	28.335	25.22972222	15.10625	11.87120452	-2	1
19.79166667	23.89	21.41326389	11.71423611	9.438882502	-2	1
18.61833333	20.6	19.64368056	10.25520833	8.161896275	-2	1
19.065	26.63	22.52555556	9.222916667	8.585220086	0	-1
21.72666667	27.25833333	24.07763889	8.854419192	8.286416439	-2	-1
22.30833333	24.08166667	23.32756944	11.55061432	9.155624785	-2	1
22.99333333	25.17666667	23.966875	13.97152778	11.19337977	-2	1
19.93833333	26.495	23.2680787	12.37152778	9.942410233	-2	1
19.29333333	28.91333333	23.97756944	12.39479167	9.803589815	0	1
21.28333333	28.27666667	24.34104167	12.26663996	9.715334329	0	1
22.53833333	30.13	25.45375	10.88854167	10.192373	0	-1
22.73666667	30.04	25.56555556	14.33501603	13.37385069	-1	-1
22.95166667	32.04666667	26.32034722	16.79861111	13.20417691	-2	1
17	22.86	20.70152937	11.73369565	9.128238487	-2	1
