151	0.367908788	0.161843409	0.210028426	0	0	0.646910173	0.121110985	0.012302868
152	0.27057842	0.291179386	0.287095751	0.5	1	0.64056003	0.157072857	0.429170887
153	0.243186874	0.144895937	0.108794525	0.5	1	0.541173992	0.109399052	0.207707107
154	0.216073415	0.234093162	0.182718168	0.5	1	0.528546324	0.121335318	0.247538539
155	0.272942158	0.398414272	0.254274812	1	1	0.554085018	0.15376836	0.542650028
156	0.25	0.471555996	0.352992702	1	1	0.609064335	0.190132763	0.736486301
157	0.366935484	0.600693756	0.464720581	1	0	0.189225359	0.748061784	0.594091755
158	0.36637931	0.430426165	0.360106488	1	0	0	0	0.359940888
159	0.318409344	0.403865213	0.301909999	1	1	0.371351574	0.867232624	0.452751376
160	0.366240267	0.422299306	0.327116087	0.5	1	0.564866265	0.754302059	0.646043117
161	0.351501669	0.460158573	0.371383902	1	1	0.658160623	0.107613422	0.675996877
162	0.34705228	0.505748266	0.408075132	1	1	0.5847137	0.156349676	0.731950153
163	0.349972191	0.740832507	0.608685194	1	1	0.560361285	0.205661807	0.661347486
164	0.589682981	0.853914767	0.741980627	1	0	0.51709548	0.252054083	0.625955434
165	0.573971079	0.548662042	0.54339864	0	0	0.505420518	0.19139842	0.371431515
166	0.455228031	0.252428147	0.305977084	0	1	0.558668879	0.243530502	0.04580613
167	0.366657397	0.185728444	0.239542562	0	1	0.527002519	0.219606748	0.064929073
168	0.329254727	0.289692765	0.229183522	0.5	1	0.47045486	0.138038641	0.185472143
169	0.329115684	0.420812686	0.360357947	0	1	0.521045655	0.265127422	0.385359907
170	0.485956618	0.289692765	0.334413881	0	1	0.482014549	0.136336646	0.073438555
171	0.321885428	0.17185332	0.207388538	0	0	0.472625286	0.148073042	0.016323432
172	0.29769188	0.322893954	0.241789299	0.5	0	0.474354585	0.17573904	0.242205692
173	0.348581758	0.341823588	0.276042464	0	1	0.541270552	0.224658985	0.190377037
174	0.369299221	0.552626363	0.450938053	0.5	1	0.624693462	0.161184586	0.693498622
175	0.242908788	0.228047572	0.204513152	0	1	0.571686901	0.10752522	0.056623389
176	0.30798109	0.122893954	0.177279267	0	1	0.520506197	0.144515242	0
177	0.288375973	0.16432111	0.186266831	0	1	0.486480745	0.183768566	0.073035142
178	0.300750834	0.606640238	0.432472175	0.5	0	0.503550769	0.176472828	0.419350375
179	0.435761958	0.674331021	0.539829008	0.5	0	0.503730509	0.116576368	0.384153195
180	0.438542825	0.491278494	0.371755625	0	1	0.537704652	0.158814206	0.380124054
181	0.307285873	0.170069376	0.221612402	0	1	0.521424221	0.190417174	0.384153195
182	0.475111235	0.350842418	0.398634465	0	1	0.531913026	0.184700164	0.384153195
183	0.515433815	0.606838454	0.506811274	1	1	0.56302285	0.163299904	0.384153195
184	0.389738598	0.374628345	0.361320053	0	1	0.55557258	0.141378373	0.384153195
185	0.503754171	0.456888008	0.497004351	0	0	0.510889316	0.148824068	0.384153195
186	0.466490545	0.423389495	0.45354558	0.5	0	0.523196306	0.132455706	0.384153195
187	0.503197998	0.574529237	0.501311963	1	1	0.567543606	0.216157357	0.384153195
188	0.521134594	0.598612488	0.51002688	0	1	0.641517218	0.167071071	0.384153195
189	0.611512792	0.590287413	0.644477322	1	1	0.634055776	0.165630752	0.384153195
190	0.696329255	0.850545094	0.822414886	0	1	0.660727359	0.14369702	0.384153195
191	0.828420467	0.826164519	0.760583168	0	1	0.681387653	0.101814231	0.384153195
192	0.65419911	0.943310208	0.732026108	0	0	0.701682775	0.006402776	0.384153195
193	0.52753059	0.373042616	0.408353924	0	0	0.650102266	0.183833902	0.384153195
194	0.582591769	0.623488603	0.600594757	0	1	0.675112921	0.13054603	0.384153195
195	0.322024472	0.275718533	0.289818074	0	1	0.673352192	0.134958158	0.384153195
196	0.582035595	0.698810704	0.671058098	0	1	0.691793771	0.064448641	0.384153195
197	0.82647386	0.805748266	0.817730085	1	1	0.70488036	0.010117611	0.384153195
198	0.895022247	0.776015857	0.829619749	1	1	0.707845048	0.008849509	0.384153195
199	0.906284761	0.824578791	0.843635887	1	0	0.707106761	0.006213145	0.384153195
200	0.816323693	0.98741328	0.911639298	1	0	0.708474498	0.005968755	0.384153195
201	0.849137931	0.888107037	0.888969209	1	1	0.789509133	0.381094827	0.384153195
202	0.876668521	0.921803766	0.89223318	1	1	0.811240989	0.316803843	1
203	0.92310901	0.856194252	0.928612818	0	1	0.91336827	0.267357059	0.875768689
204	1	0.764519326	0.869164498	0	1	1	0.327660191	0.481359271
205	0.913375973	0.686719524	0.796186561	0	1	0.947769968	0.309165242	0.214917477
206	0.789210234	0.770069376	0.730610281	0	0	0.745485766	0.100746813	0.440650405
207	0.54894327	0.669573835	0.624057027	0	0	0.794037869	0.177596573	0.486741531
208	0.629588432	0.742418236	0.707913323	0	1	0.834171648	0.205946122	0.462370728
209	0.841212458	0.8296333	0.860609407	1	1	0.876448589	0.280363779	0.772319299
210	0.888765295	0.877502478	0.891282006	1	1	0.913719397	0.27559933	0.915929329
211	0.884733037	0.762239841	0.831369033	0	1	0.945062241	0.257209035	0.62961541
212	0.717463849	0.397324083	0.518788402	0	1	0.835002259	0.177457855	0.0475847
213	0.672969967	0.524777007	0.572715545	0	0	0.773023428	0.045035185	0.167248768
214	0.822441602	0.882160555	0.855241292	0	0	0.77851408	0.066534526	0.594682537
215	0.909621802	1	1	1	1	0.894884152	0.294995455	0.541929712
216	0.910595106	0.973934589	0.955393261	1	1	0.93814302	0.333077178	0.888597569
217	0.909621802	0.880183611	0.903139159	1	1	0.956245503	0.303780008	0.75731082
218	0.878058954	0.838354807	0.836680908	1	1	0.868352603	0.271264277	0.78479324
219	0.774332592	0.56987116	0.693503597	0	1	0.789730753	0.138838239	0.139138837
220	0.665739711	0.345292369	0.48620799	0	0	0.726007873	0.126837212	0.048996452
221	0.665878754	0.504063429	0.52053222	0	0	0.551506603	0.740133369	0.259197124
222	0.590517241	0.590584737	0.593373494	0.5	1	0.41515913	0.938522115	0.654446805
223	0.627641824	0.431417245	0.50094024	0	1	0.451355788	0.959294659	0.072414598
224	0.72080089	0.663429138	0.661508101	0	1	0.464882943	0.982077029	0.657840914
225	0.573971079	0.513676908	0.489947084	0	1	0.47027457	1	0.163072202
226	0.56660178	0.411496531	0.45918702	1	1	0.445695466	0.946133478	0.10522667
227	0.608731924	0.510604559	0.526835108	0	0	0.357385511	0.899234339	0.34544861
228	0.415183537	0.228245788	0.262671375	0	0	0.355717659	0.910869866	0.03633505
229	0.472330367	0.300297324	0.303183697	0	1	0.411239565	0.883827371	0.058269082
230	0.391268076	0.16987116	0.238763167	0	1	0.394315259	0.845642054	0.060486162
231	0.400583982	0.760852329	0.318653926	0.5	1	0.377118032	0.81829783	0.018946919
232	0.335094549	0.998414272	0.786482205	1	1	0.372220613	0.808124454	0.642813926
233	0.783648498	0.63617443	0.676672206	0.5	1	0.418709785	0.893263407	0.454207388
234	0.745828699	0.734786918	0.703523714	0.5	0	0.349432492	0.899850642	0.479801371
235	0.685761958	0.845887017	0.827504209	0	0	0.371237458	0.942455719	0.525940338
236	0.638904338	0.589890981	0.583172982	1	1	0.449599479	0.960049631	0.30685086
237	0.428531702	0.602973241	0.571676907	0	1	0.443588706	0.944612438	0.363205156
238	0.337319244	0.232408325	0.309125795	0	1	0.407122605	0.882471027	0.041296858
239	0.486651835	0.564023786	0.486289988	0	1	0.42864667	0.914296162	0.396970485
240	0.551724138	0.70852329	0.582238209	0	1	0.42008188	0.901605169	0.150936717
241	0.598442714	0.567690783	0.540113266	0.5	0	0.319876403	0.810332467	0.688701678
242	0.580645161	0.821407334	0.566603984	0	0	0.33464128	0.841594125	0.323164748
243	0.622636263	0.546481665	0.56780532	0.5	1	0.435047979	0.909214239	0.409357599
244	0.532536151	0.738156591	0.642423118	0	1	0.436468017	0.912139626	0.61209535
245	0.417130145	0.380574827	0.375718846	0	1	0.4197895	0.881710783	0.111683268
246	0.333704116	0.49950446	0.405238012	1	1	0.362775305	0.774377276	0.487869956
247	0.500556174	0.558969277	0.549553933	0	1	0.401083226	0.852765347	0.750178631
248	0.599137931	0.558969277	0.569829226	1	0	0.255374433	0.646679337	0.439231662
249	0.53907119	0.638553023	0.551950489	1	0	0.256664823	0.648247669	0.637274186
250	0.571051168	0.639742319	0.564323337	1	0	0.324353269	0.687817705	0.450167104
251	0.660595106	0.632309217	0.582686463	0	1	0.424839454	0.890901083	0.507855568
252	0.568965517	0.464222002	0.476111342	0	1	0.412001117	0.869944734	0.259473447
253	0.523637375	0.462438057	0.459607942	0	1	0.383482326	0.807150236	0.535362676
254	0.582730812	0.366897919	0.431395273	0	1	0.379050027	0.810382423	0.086484584
255	0.464265851	0.19345887	0.283356657	0	0	0.25471607	0.648877697	0.02187849
256	0.520995551	0.426164519	0.417028259	0.5	0	0.24599935	0.621302149	0.38601408
257	0.494021135	0.459068385	0.426819802	1	1	0.348949692	0.738304379	0.646055501
258	0.451612903	0.46987116	0.425972493	0.5	1	0.374351199	0.792297996	0.399350879
259	0.570912125	0.459960357	0.439720771	0	1	0.374318595	0.790555275	0.296127346
260	0.232897664	0.195639247	0.139297663	0	1	0.288564682	0.628576345	0.016879117
261	0.135011123	0	0	0	1	0.251678824	0.543536264	0.053536841
262	0.17227475	0.358572844	0.226854788	1	0	0.225581334	0.571727242	0.449467315
263	0.39432703	0.395936571	0.349031334	0	0	0.216265305	0.551828605	0.433706343
264	0.44285317	0.20703667	0.289987536	0	1	0.28442814	0.609712979	0.016109494
265	0.5	0.272150644	0.340312247	0	1	0.345631545	0.745415969	0.040547644
266	0.245133482	0.350545094	0.285304558	0	1	0.305181752	0.662108452	0.220439136
267	0.191323693	0.494350842	0.34115409	1	1	0.305769889	0.652863795	0.723857431
268	0.357341491	0.456491576	0.369765815	1	1	0.30253007	0.646986478	0.497791944
269	0.462041157	0.566699703	0.457355739	1	0	0.267690201	0.678754563	0.509892404
270	0.478587319	0.561347869	0.466156823	0.5	0	0.354820936	0.890623035	0.712192967
271	0.496523915	0.680673935	0.525572344	0	1	0.41710338	0.879323719	0.459727286
272	0	0.134390486	0.083271505	0	1	0.289056641	0.607889206	0.069664977
